,pvals,direction,sig,logdiff
Niacr1,0.00012596569416893332,UP,-5.762866347315993,2.782154193555578
Lrba,0.003601226284150854,DOWN,3.6839035433737948,-0.493022173686916
Ifitm2,8.928519175737088e-06,UP,-7.7401916567444715,2.2090535636313935
Usp54,0.010689113984710364,UP,-3.0684679851037857,0.9922915139729757
Galntl2,0.0012524717744015787,UP,-4.301663245916756,2.9278886057120306
Naa35,0.03216991745574785,DOWN,2.4513280448439874,-0.5790097820064846
Crispld2,0.013904386886512316,UP,-2.9213292626808123,1.4473689474078064
2310079F23Rik,0.025675604233723018,DOWN,2.578132752268199,-2.033840491214548
Tmem38b,0.040246578696632056,UP,-2.3246524187574407,0.8543791471471738
Cnn3,0.0422559698643784,UP,-2.2969779141560545,0.7917498850837796
Tmco6,0.0330291298117238,DOWN,2.436463742492272,-0.8253421867031995
Tmem68,0.0061553304417776575,DOWN,3.3788268545200766,-0.9098499203372777
Cpsf3l,0.007500282531968408,DOWN,3.2673590050372123,-1.1604539146906647
Ceacam18,0.048634659596736476,UP,-2.2168257890250196,1.901219269545675
Rbm12b,0.003831149864753913,DOWN,3.6484414728956307,-1.0116637725567632
Ttc30b,0.03798495967180535,UP,-2.357443173407408,0.9275513926346631
Uaca,0.0485060497932901,UP,-2.2183397413097845,1.0337641758950666
Tmem173,0.007399162123648317,DOWN,3.275001389745788,-0.41894030779858826
Prcp,0.013762832729175516,DOWN,2.92705037047411,-0.9103227760866794
B3gnt3,0.009531370112322244,UP,-3.132716797245938,1.6885140049209129
Tram1,0.030326569753340023,DOWN,2.4845696477478203,-0.6966138240995242
Skiv2l2,0.006322013109185497,DOWN,3.363729145129695,-0.40770393180356695
Rcbtb1,0.023699804719493928,DOWN,2.6230384440308527,-0.5903218736157997
Arhgap19,0.020814212036451098,DOWN,2.6957499268142575,-1.3649146549081366
Tha1,0.001094047551996119,UP,-4.382777834784494,1.4699666630261659
Rnf180,0.015130206658369208,DOWN,2.8740975378830265,-0.9148572838148935
Alpk1,0.018454914927451344,UP,-2.76305081246669,0.9544359764666883
Ifih1,0.00171789209553884,UP,-4.114067451303038,1.5389923162857952
Dram1,0.00022864027996465585,UP,-5.364653957497339,1.6351833000240557
Slc46a3,0.0046448368917430555,DOWN,3.538512713959643,-0.7674024281012233
Arhgef3,0.044472752152218305,UP,-2.2678801963365958,0.45416892389822106
Zc3hav1,0.02594802416860934,UP,-2.5722098526390007,0.808549039250977
Cltb,0.002068407652980493,UP,-4.00500900604486,1.0459078327710678
Gcc1,0.02112578557330982,UP,-2.687433571649426,0.6673786043355872
Dnajc14,0.018021730116353316,DOWN,2.7763325976944806,-0.6777769746982533
Robo4,0.0008886200986864942,UP,-4.508547750189207,2.736348807547255
Sash3,0.037040766461425435,DOWN,2.371695195902892,-0.6645545023949733
Cep97,0.022947824696224348,DOWN,2.6411065389990913,-1.0937648488516616
Rnd3,0.004311049194225802,UP,-3.5810060380390936,2.0290074498251784
P2ry13,0.0005775535091258296,DOWN,4.773355456449531,-0.6905537258263841
1200009I06Rik,0.015511609268850129,UP,-2.860181359553584,4.533151958259533
Tmem81,0.0021832550606660705,DOWN,3.9734242017050385,-1.9715761698262353
Scrn3,0.03432430188202855,DOWN,2.414754148551948,-0.7182325737076642
Mlkl,0.0011882427985344271,UP,-4.333178059835796,1.707054878194208
Stx11,1.3593218243503477e-06,UP,-9.405394513668734,3.687901536863255
Sgms2,0.009182445804380877,UP,-3.1536384046393167,1.2811233014129324
Zfp558,0.021199486758750715,DOWN,2.685484154118517,-1.0211068261023803
Zfp819,0.019317708138386767,DOWN,2.737496651661195,-1.1730894997125085
Tmem168,0.03808191926939196,DOWN,2.355999096663064,-0.5771302155631167
2700029M09Rik,0.039179158909081906,DOWN,2.33990061930588,-0.7301925924914386
Prkcdbp,0.01008572123856674,UP,-3.101022501897369,1.6977745526350922
Dcbld2,0.0019379780134667014,UP,-4.043170284153507,0.9659655598732289
Adipor1,0.04760384757659043,DOWN,2.229069350839967,-0.554100914182124
Sass6,0.013935648298618616,DOWN,2.9200736694303746,-1.161423939564539
Tmem48,0.00423347807979673,DOWN,3.5913659649766188,-1.2697417998411336
Pot1b,0.04611357170577729,DOWN,2.247226484762657,-0.6654629411277434
Irak3,1.0572838347660276e-05,UP,-7.602214307818247,2.903621111909996
Klraq1,0.00207864803445594,UP,-4.0021195864443975,0.7748980518599564
Ms4a6c,0.001384515551911749,UP,-4.241870343346748,1.4038358355845806
Rasip1,0.00023619576533946544,UP,-5.343359302746034,3.129276999232478
1700049G17Rik,0.01654270102724512,DOWN,2.8242071064258463,-0.84972146004939
2410091C18Rik,0.02776857404914049,DOWN,2.534129987657615,-1.009470092046634
Zbtb8a,0.014033021304185515,DOWN,2.9161807803481476,-0.9375318869195809
Pcdhgb1,0.02353964644482085,UP,-2.6268387224709384,0.8946501261118845
Pcdhgb2,0.034247589239175584,UP,-2.41601761951995,0.7018145351711683
Depdc7,0.00112976485003896,DOWN,4.363462183291483,-0.977764417905614
BC017643,0.01489047890029477,DOWN,2.8830253110357957,-0.9433913488488652
Rrp36,0.04989810239921515,DOWN,2.202153022170632,-0.8598934021461052
Cbs,0.03910522637463735,DOWN,2.3409715625775,-1.9848504666064164
Cyyr1,0.00038027251520815784,UP,-5.036128153175398,2.113884584846625
Zmym5,0.045973595891098076,DOWN,2.2489606916269023,-0.3688694668451755
Slamf7,0.025142246065396088,UP,-2.5899101215960503,1.3021436101073247
Fcgr4,0.026681675250616353,UP,-2.55655794432038,0.8008305039991854
Lgi4,0.023141726674926855,UP,-2.6363922659511774,0.8647554842276021
Spice1,0.04514571923952844,DOWN,2.259322238315315,-0.602280273461135
Gpr85,0.027219368950570477,UP,-2.5453528614758443,3.7456382936829655
Med17,0.03307236621952509,DOWN,2.435725747517787,-0.8068133597444699
Lpcat3,0.023349583764875257,DOWN,2.6313818303638237,-0.8468909317545172
Fam50a,0.010229280384746216,DOWN,3.0931019929713433,-0.6173863679915419
D6Wsu163e,0.016962549055722243,DOWN,2.8101964830395225,-0.44488119622515665
Fam3c,0.000505449852115199,DOWN,4.856543712364117,-1.2507542651627066
Ufsp2,0.03424126583332199,DOWN,2.4161218898747823,-0.5863419080592107
Kif2c,0.024321941119968257,UP,-2.6085127306585716,2.0303862525675735
Plac8,3.987202739825708e-05,UP,-6.576839449352408,2.5939525893754656
Mcfd2,0.0326403200813434,DOWN,2.443142868608552,-0.5274064169465951
Sdpr,0.03067867483341423,DOWN,2.4780702792960994,-1.0783770067631813
Slc6a20a,0.04013266466847975,UP,-2.326260958407703,1.1044787259223916
Csda,0.019248798052690988,UP,-2.7394955172903606,0.7325242759993841
Tnip2,0.0072289169734256805,UP,-3.2881116055178636,1.0264088346220817
Muted,0.015433009823960005,DOWN,2.8630209869463714,-1.360548614927981
Hist1h1d,0.005648114854901288,DOWN,3.427481524644214,-1.25846545891846
6430527G18Rik,0.009784999207118948,UP,-3.1179904685202438,1.0636923284524913
Nod2,2.349927302593479e-05,UP,-6.973379223908195,3.070508226558809
BC021891,0.03845018052399256,DOWN,2.350546588066423,-2.280192902386951
8430410K20Rik,0.01864483649110421,DOWN,2.7573252178796985,-0.9070492578876026
Rell1,0.0051326596132399305,UP,-3.4817433944916387,0.9598900710100868
Evi2b,0.014970554598281498,DOWN,2.8800272812531262,-0.7429278812562011
Ccm2,0.024549185251204843,DOWN,2.6032981849255603,-1.1807771088640764
Fermt2,0.021494878575133086,UP,-2.677737740426947,1.3997968989331149
Tspan14,0.01837601172764364,DOWN,2.7654467760380457,-0.701567554672573
Kcna5,0.00012660742562075843,UP,-5.759407759927228,3.369348755070475
Pgap2,0.013759501226058431,DOWN,2.9271857279437175,-1.2043171689910614
D10Wsu52e,0.025207383226302272,UP,-2.5884586800803766,0.6895109935934223
Ube2d1,0.044707909542943125,DOWN,2.264875711901292,-1.2906339976877
Tmem51,0.0006304712482453947,UP,-4.71899232555959,1.7906910860432896
Nr1d1,0.04368402005868491,UP,-2.2780700476054556,1.3598118912180353
Oas3,0.014173402666075257,UP,-2.9106158814266787,2.45603735595596
Oas1a,0.0010392505884383857,UP,-4.4137346533385315,1.730635581558711
Oasl1,0.0023126331874809493,UP,-3.9398485425826633,4.03213542845171
Zbtb7c,0.0286697501051241,UP,-2.5161779849696675,2.357302252088045
Lactb2,0.023859611509156716,DOWN,2.61927167788466,-0.40979653442802144
Mios,0.02510391190388996,DOWN,2.5907660474089123,-0.6393392457816939
Zfp189,0.021680704465158043,DOWN,2.6729184310406926,-0.841630813168198
Osbpl6,0.004072505572214219,DOWN,3.6135025254747832,-2.2764916297733278
Trub2,0.037513010700161255,DOWN,2.3645235346780784,-0.41825858894182527
Mypop,0.008548632429847124,DOWN,3.1937915715566754,-2.7737243102194555
Klhl22,0.008468010660329924,DOWN,3.1991145357570856,-0.9757040541304999
Pim3,0.004279297956182718,UP,-3.5852231664710037,1.255949926400074
Mark1,0.0485332555409023,UP,-2.218019164484294,1.0155739431890582
Rabif,0.001085225434291064,DOWN,4.387650538373021,-1.865945683760448
Rin1,0.018571589234056916,DOWN,2.759526510914526,-2.602433400251165
Adcy4,0.03313054361089442,UP,-2.4347342086497625,1.498807557320753
Psmd5,0.01126293030992966,DOWN,3.0391875178101753,-0.797838400560094
Hnmt,0.01960797475306506,DOWN,2.7291539655924986,-0.4798214162437786
Pawr,0.007006338941983536,UP,-3.30573468644895,1.270889902658723
Steap4,0.0006062752752134378,UP,-4.74322801664403,4.0151959429188375
Tgs1,0.013774674363592865,DOWN,2.9265695162345393,-0.6530838267002226
Fam198b,0.000891118630900862,DOWN,4.506841202011466,-2.8844459724869687
Hps3,0.04716044997731556,DOWN,2.2344140441442386,-0.44963472443164915
Mvp,0.02611133014570165,UP,-2.5686885346316277,1.0172000669491719
Fam126a,0.015556217958509063,DOWN,2.8585761397665963,-0.468872563150416
Ifitm5,0.04702932688203054,UP,-2.236003813188682,3.0554985927279557
Clec2d,0.009257868882448858,UP,-3.149048546023547,0.9216400679917542
Bcl3,0.0013401828304568009,UP,-4.2612547303114425,2.8095016755469535
Pcdhga12,0.015921283407003443,UP,-2.8456098489216726,0.8551688582142125
Pcdhga11,0.019899485166862747,UP,-2.7208980649500654,0.8708187497799349
Pcdhga10,0.013503109147200492,UP,-2.937702753962228,0.8975297866096311
Pcdhga9,0.018610301513949462,UP,-2.7583620205117256,0.8995179232260521
Pcdhga8,0.018425213032486464,UP,-2.7639515375822743,0.9115693866689157
Pcdhga7,0.02007258566269765,UP,-2.7160522893398134,0.9089869746820782
Pcdhga6,0.017130207082573238,UP,-2.804698059083986,0.9056097457661791
Pcdhga5,0.016472300103674013,UP,-2.8265911345359096,0.8892905055311513
Pcdhga4,0.011628838518620007,UP,-3.0212919650588925,0.9714834448640591
Pcdhga3,0.020098042854121066,UP,-2.7153431407612345,0.9179108379333077
Pcdhga2,0.017458392365264322,UP,-2.794088701592547,0.9105191634367739
Pcdhgc5,0.016876803204779762,UP,-2.8130295482546988,0.9509427233495575
Pcdhgc4,0.02092975528627621,UP,-2.6926516058614465,0.8947310664053152
Pcdhgc3,0.011844707393071635,UP,-3.0109987927530732,0.966066519562644
Pcdhgb8,0.015623067823664367,UP,-2.8561791817622972,0.9231341157055926
Pcdhgb7,0.016893638334149145,UP,-2.812472179927484,0.9323084617264908
Pcdhgb6,0.02496926385662937,UP,-2.5937827040247226,0.8136743171600769
Pcdhgb5,0.020912481002884363,UP,-2.69311374081235,0.8599012148632056
Pcdhgb4,0.01874820171351125,UP,-2.75423338258235,0.8964376991315065
Atg5,0.02675519892824731,DOWN,2.5550127527819133,-0.9791101398093544
Mlph,0.034414504204378304,UP,-2.413272007382091,0.7275546604397278
2010002M12Rik,0.008089139033875252,UP,-3.224838934890639,2.407994845021698
Trim16,0.0021856376556850755,UP,-3.9727873824024127,1.3075070467327463
Nans,0.012333494803637792,DOWN,2.9883739253359485,-1.0422950207436381
Mtmr4,0.02263669647164017,DOWN,2.6487537484908916,-0.6690548257102296
Bco2,0.0038227006523655653,DOWN,3.6497053400276824,-0.6355866692605877
Tbrg4,0.014258264783348898,UP,-2.907278581405596,1.0459559199749986
1110002B05Rik,0.012685601890047637,DOWN,2.9726281750701387,-0.9199784161435621
Adi1,0.006650477793147438,DOWN,3.335132749464805,-0.7086722391412413
Ccdc117,0.02652829130860195,DOWN,2.559795009110418,-0.8853344665777153
Nt5m,0.04944974271713236,DOWN,2.20731892879685,-1.001854386245426
Isy1,0.045945623766763394,DOWN,2.2493078543033844,-1.270551511125031
Pot1a,0.029750059320833275,DOWN,2.495372185459035,-0.8589709010328495
Mlxip,0.012198683399277066,UP,-2.994522591809024,0.927035451998208
AA960436,0.031235516392257853,UP,-2.467939029228767,0.979181223749833
Fut10,0.015242898999995542,DOWN,2.8699495442992986,-1.2341475606627113
AF251705,0.04812490302112507,DOWN,2.2228491201462757,-0.3638439212955071
Actn1,0.0022538660137017587,UP,-3.9548511273050933,0.8746799654713165
Lpxn,0.0035475487974083106,DOWN,3.6925187643105764,-0.7225572503844315
Flnb,2.6175886623771637e-05,UP,-6.891246679611741,1.6844997127706813
Pla1a,0.03625438920427408,UP,-2.383836345454715,2.0630369857502617
2010002N04Rik,0.0015661461469213018,UP,-4.168702830585007,1.737483382826489
Tor1b,0.015582834978164145,DOWN,2.857620532205207,-1.2951172887159816
Sult1a1,0.0036385538979199846,UP,-3.6779902292931212,0.9438437491733851
Rp2h,0.007429183690568604,DOWN,3.2727213998472306,-0.5979506062796944
Ier3,0.004986296588810217,UP,-3.498173302953182,0.8166545312829167
Ptcd1,0.013262943954577184,DOWN,2.947737661360244,-0.637464231861638
St13,0.01626043955909352,DOWN,2.833827360414429,-0.6140529718103415
Gcnt2,5.878358575534011e-05,UP,-6.294992822767024,1.6199731574092202
Ing4,0.0497292985266875,DOWN,2.2040927242286963,-0.8709776906829101
Ntng2,0.0332221095877844,UP,-2.433177044634792,1.7394197869628867
Dnahc5,0.03952937196180279,DOWN,2.3348540257057286,-3.0197066855902412
Il15ra,0.005843312188169548,UP,-3.4082471840180073,1.3237219478887017
Sh3bp4,0.046076951405819376,UP,-2.2476796979300397,1.2177366868129504
Lrrc8c,0.04682125981235564,UP,-2.2385352019589675,1.0706147874771288
Ifi44,0.0052863680029635015,UP,-3.464998443914312,2.834632210517359
Prmt3,0.012425912839537947,DOWN,2.9841977558123367,-0.9419092595366007
Mtif2,0.0112211118611909,DOWN,3.041269976675079,-0.3968494856662295
Errfi1,0.020327867076518152,UP,-2.708981084601302,0.595389895619613
Uap1,0.000369063119647404,UP,-5.055179489790421,0.8560358332734274
Qars,0.03539554149662361,DOWN,2.397391723314492,-0.3162982917179827
Wwc2,0.028931677061254515,UP,-2.5110638802421734,0.5377701350151577
P2ry12,0.0005506690489382262,DOWN,4.803022073930887,-0.787167047253926
Ldhd,0.04176765063200656,UP,-2.303584787670531,1.7265546915135954
Thap11,0.02187822590009507,DOWN,2.667840421813503,-1.414264173750715
Nampt,0.004515347605305218,UP,-3.5546129707760326,1.1104387454873488
Cysltr1,0.002915634955312531,DOWN,3.805450456547511,-0.7783103742744183
Stx6,0.005611182779555163,UP,-3.4311972133348916,1.2253168914599502
Pmaip1,0.006852530709769968,DOWN,3.3182495856716425,-0.9235012124827383
Sav1,1.5151865268222924e-05,UP,-7.3142824168726,1.353044787329763
Taf8,0.04170079267304625,DOWN,2.304495149168278,-0.7340846506281163
Gtf2h2,0.0017734543419194897,DOWN,4.0953119471239905,-0.75291020308809
Fxyd6,0.009723701630232997,DOWN,3.1215138344242934,-1.541178230877593
B4galt1,0.03076609898825595,UP,-2.476467846580578,1.0772334113638884
Eral1,0.00741028502309147,DOWN,3.274155563445992,-0.943495622665921
Dctn5,0.00047828188734786413,DOWN,4.891187449783172,-0.7628579131277663
Midn,0.01186020363217839,UP,-3.0102671812507413,1.1344285340116285
Rdh11,0.01136977523118962,DOWN,3.0339021190166577,-1.3996953364793727
Cd274,0.004682559455255116,UP,-3.533909103014969,2.421803273485867
Ms4a4b,0.029645413672716496,UP,-2.4973549458358297,1.5426539608978473
Trem3,0.026716415170128037,UP,-2.555827321160319,3.031797757993029
Trem1,1.591534438437827e-05,UP,-7.275542966346069,3.2672610729951663
Cmpk2,0.002297643149163777,UP,-3.943637386256217,3.816005562677388
Zc3h8,0.006085616868992803,DOWN,3.385265699344801,-1.3711335844742598
Angptl4,0.0025320788184939355,UP,-3.887127682329301,2.5501667204077134
B4galt3,0.00028337665335128963,UP,-5.224844815894067,1.4586287974678618
Med20,5.813712708484181e-05,DOWN,6.302917025569608,-2.083071486049635
Ptplad1,0.03352853333453408,DOWN,2.4279962438005485,-0.5890101197056854
Snrpb2,0.010015649541615738,DOWN,3.1049300425293866,-1.4654431124397245
Cd200r1,0.04148906730966928,DOWN,2.3073873828034825,-0.6130663327581822
Zbp1,0.0008733720542330974,UP,-4.519072896937426,2.1393249340824263
Sall1,0.031190144041199658,DOWN,2.4687579138189926,-1.0138057092283015
Rsad2,0.0026062051473163908,UP,-3.87038451316681,5.756369007383186
Tmsb4x,0.02511901844264815,DOWN,2.5904285948175447,-1.1864633624150753
Cxcl10,0.0010360310598330911,UP,-4.415606364568338,3.561952266897582
Rnf25,0.021343449914079295,DOWN,2.681695573970954,-0.9646796774611559
Tlr4,0.025991892618599508,DOWN,2.57126179439336,-0.5464297542043899
Grpel2,0.002217173487462977,DOWN,3.9644258121833427,-1.2326058915552243
Slco3a1,0.035508631426708424,UP,-2.395588664681003,0.9247101618366311
Arid5b,0.003299906255582508,UP,-3.7340905322316096,0.8449048036124479
Crot,0.04751600268767695,DOWN,2.2301244335085832,-0.323834995652199
Ccdc86,0.019635938787968342,UP,-2.728356726371056,0.9131554695073824
Tubb2b,0.005652421885377024,DOWN,3.427049820698406,-1.16935785872637
Clns1a,0.004797769859678017,DOWN,3.520081313375267,-0.7137288315694874
1700052N19Rik,0.003970316867688474,DOWN,3.628027918218289,-1.6591344620312989
Gins4,0.03153606558819356,DOWN,2.4625438282216563,-0.6643768347891157
Rmnd5a,0.048825735885299634,DOWN,2.214583552519232,-0.5735789194469001
Stard3nl,0.03357111927077382,DOWN,2.4272798804554117,-0.7444838137464613
Cmtm3,0.04094701064829307,DOWN,2.314857376182179,-0.9723914238937881
Zfp593,0.03305570952691886,UP,-2.436009946482723,0.9698275281431461
Mcam,0.017724524004734496,UP,-2.785630328526741,1.6680978605212207
Dmap1,0.0015866443865730775,DOWN,4.161007518539321,-1.3966507076343888
Cxcl16,0.03825578188399977,UP,-2.3534185444358733,0.6347220103450077
Tor3a,0.00980358027180451,UP,-3.116926846848153,0.6891748338087074
Asb4,1.266754788095634e-06,UP,-9.472755451254907,2.808963154019733
Pex19,0.02716596441576493,DOWN,2.546456000420296,-1.2241848477324138
Vps35,0.04073635189600248,DOWN,2.317786185085833,-0.41804452494805305
Arl6ip6,0.010780904504779844,DOWN,3.063679024739245,-1.0471534815314523
Zfand6,0.02331999119009437,DOWN,2.6320924703634927,-0.5252979430354113
Klf15,0.035002532016214186,UP,-2.4037014969414776,1.3540600914545795
Hist1h2bc,0.00651599578144649,DOWN,3.3466625914543324,-0.7092865390089086
Npc2,0.04244482947677474,DOWN,2.2944423742141233,-0.817988562076313
Mesdc2,0.04063416473983461,DOWN,2.31921216867725,-0.4844102053074511
Rtp4,0.000636733851765756,UP,-4.712878916131116,1.943742009959987
Samsn1,0.021158691983791278,UP,-2.6865623565373022,0.370575033936324
Stard5,0.04392840414840654,UP,-2.274894007494956,1.144489203812157
Ssna1,0.03802345719601289,DOWN,2.356869380450043,-0.8845934328962738
Nkiras1,0.03259640518285076,DOWN,2.4439021220598103,-1.0081322233539531
Ing2,0.030470468223745044,UP,-2.4819046184085467,0.9042146335194219
Elf2,0.013032121173362745,UP,-2.957555756285737,0.6468142355952006
Palmd,0.04155673357135744,UP,-2.306461497539848,0.9252462811493813
Pbk,0.028520900431640336,DOWN,2.5191046968295234,-1.3042315695636757
Pycard,0.006025109717651214,DOWN,3.3909156648623124,-1.1185859851180924
Nuf2,0.009838946541142904,DOWN,3.1149080291176023,-1.8523051645890976
Rhoj,2.456298458875946e-05,UP,-6.939593011112527,2.5212609341427332
Lat2,0.0068263655472743205,DOWN,3.3204070519412596,-0.36334131742140563
Ostf1,0.02193684306176822,DOWN,2.6663421804855645,-0.5656462222511768
Nfil3,0.0003979686905044162,UP,-5.007228712696652,1.2431012429461998
Cd244,0.0045984379385901955,UP,-3.5442281594318032,1.6076687250494581
Dnalc4,0.020239487069670475,DOWN,2.711419158871596,-0.6386444668772635
Ddx20,0.019374599473605283,DOWN,2.735851743864227,-0.8787204868582756
Slc40a1,0.0009104214995860595,DOWN,4.493823847897705,-1.0887483810691279
Rwdd2b,0.046686126675592146,DOWN,2.2401850379062074,-1.4117090655178586
Gbp3,0.0006554434839282734,UP,-4.694985253037213,2.2592623614762677
Brp44l,0.02521487393349518,DOWN,2.5882920025652663,-1.4716149343934761
Ap3m1,0.03903323286437566,DOWN,2.3420163004299783,-0.682848805910485
Nop58,0.0015386461552340514,UP,-4.179193429828877,1.0666760948397167
Sfn,0.0340764352359096,DOWN,2.4188465046628354,-1.8348170508100723
Sema6a,0.0017696701137386482,UP,-4.096569785290358,1.6706933526419299
Igfbpl1,0.025461547386371873,DOWN,2.5828302686209113,-2.7575997460623975
Igtp,0.001311348695563616,UP,-4.274225596197422,1.2196259666588345
Chst2,0.011385090340495447,DOWN,3.0331486201857243,-2.186070444807512
Zfp108,0.03686465837736406,DOWN,2.3743923301615206,-1.5043997277312204
Mpp2,0.03198755248847265,UP,-2.454532685017912,1.2304502128685872
Map3k6,0.00044059694590219893,UP,-4.942846130472353,2.705113991483803
Zscan12,0.03774495599307066,DOWN,2.3610330922139693,-0.9618980528473072
Uba2,0.011929679976647097,DOWN,3.006998845546884,-0.8741112589852573
Zeb2,0.01296746510543515,DOWN,2.96033726109095,-0.8283790971199483
Hist1h1e,0.02491807301937513,DOWN,2.59493378895528,-1.2219591984212053
Isg15,0.0027642901031401618,UP,-3.8362686222756315,3.140441820927441
Irf6,0.03095075891056445,DOWN,2.473097708148079,-1.9817644872716862
Irf7,0.002904197608120122,UP,-3.807720919267647,2.236973858116709
Dgka,0.010870592408412314,UP,-3.0590393759226346,0.5000218888013819
Vamp4,0.03931994786165053,DOWN,2.3378666225882405,-0.8064351002736959
Lxn,0.002341692948027102,DOWN,3.9325755738073456,-1.9436287761970144
S100a11,0.00012296055301482182,UP,-5.779316063901771,1.9070071942901536
Iqgap1,0.0005045478916559545,UP,-4.857662018209747,1.3101504806217295
Batf,0.0003721760233066788,UP,-5.049828112220268,3.234145635664402
B4galt4,0.003066174384438762,DOWN,3.776397055771619,-1.0185678487605991
Dnajc7,0.020167606422773852,DOWN,2.7134098781814284,-0.576137211135241
Sec23b,0.03659046740864573,UP,-2.3786165830168575,0.79577915908027
Pdlim5,0.026046188557065537,UP,-2.57009056008332,0.486563506838219
Spib,0.030135057743645676,UP,-2.48813572473281,3.7551133876321705
B4galt5,0.04693577985206214,UP,-2.2371405967759395,0.7534749644848253
Vps29,0.0382573949744658,DOWN,2.3533946553414324,-1.1221145951690108
Nupr1,0.005930025093305378,UP,-3.3999126885790685,0.7200699012971777
Asah1,0.024692783150626292,DOWN,2.6000275297768995,-0.5416124964933495
Ikbke,0.008370267978277444,UP,-3.2056373505904348,2.279402124555119
Litaf,0.0066429274315980506,UP,-3.3357737484548777,1.2456511077564043
Clec7a,0.044216771595752734,DOWN,2.2711681198587934,-0.5918018213652005
Stat2,0.003740524762680497,UP,-3.6621499323782967,1.0415728927619385
Gpr132,0.00017421663578374524,UP,-5.544393883619967,1.5877710265471443
Hspb3,0.015021813689184736,DOWN,2.8781165609787016,-1.0667550206671816
Clec4e,2.5169251622427517e-05,UP,-6.921031467686209,4.01774468480903
Zfp111,0.020782992820398014,DOWN,2.696590003098945,-0.9900731233818949
Aif1,0.003749859432805359,DOWN,3.6607221850341527,-0.720089981527544
Rcan1,5.0080006777716844e-05,UP,-6.410413883092497,2.7131661073169733
Irgm2,0.00035964284030011744,UP,-5.071669459814156,1.0727080128015911
Grk4,0.017161398738273225,UP,-2.8036810383088255,1.4254588112581563
Cxcl11,0.0006017614931902574,UP,-4.747861839786105,4.892155888788208
Hebp2,0.031244569239275755,UP,-2.4677757815305195,1.1894918281152909
Tbx21,0.019869120695745455,UP,-2.7217523991870425,3.113567391749607
Omg,0.029972680233183377,DOWN,2.4911766977157153,-2.584029195155059
Ube2a,0.030043020865007063,DOWN,2.4898574000257967,-1.145665563139267
Rpl21,0.006235206913180054,DOWN,3.371540371665834,-1.0570916078510932
Fam60a,0.03253419590645862,DOWN,2.444979378471452,-1.2722074321453931
Slc22a4,0.0017887281545616055,UP,-4.0902633570235984,1.598239784263757
Napb,0.014920959433198586,DOWN,2.8818822228037195,-0.9998251905878778
Tmem45a,0.003471487206977054,UP,-3.7049598656052765,2.6507018050855153
Ube2j1,0.04139000074677931,DOWN,2.308745550256052,-0.4879217817793379
Thsd1,0.01287406416162295,DOWN,2.964380086064959,-1.1398609890830056
Agpat4,0.04002606932331001,UP,-2.3277701499648478,1.061890350351121
Fam111a,3.369969804106848e-05,DOWN,6.701359143292937,-1.0975586525710477
Cep57,0.012339293849023634,DOWN,2.9881109543959004,-0.7510243622386483
Blvra,0.004309977322837307,DOWN,3.581147879672164,-0.9688923427750867
Zmym1,0.01163506072732792,DOWN,3.020992588035583,-0.9139332132909337
Leprotl1,0.02401489247875724,DOWN,2.615635352765915,-0.5487912826474384
Myct1,0.026298028068949843,DOWN,2.5646892523026295,-2.1417515059777075
Ifitm1,0.0016149497018432709,UP,-4.150550134276243,2.745648862079639
Arv1,0.030378793990943977,DOWN,2.4836010182013744,-1.0977433700064358
Taf11,0.016147977771052868,DOWN,2.8377069168680094,-1.16183063776293
Cgrrf1,0.041620733662615046,DOWN,2.3055871127455965,-0.5969596924398592
Cdc42ep2,0.027664031300391367,UP,-2.5362494128649584,1.3573387767890428
Dgat2,0.0008795788504177389,UP,-4.514765475405802,2.034586267409924
Snrnp48,0.02655792427633873,DOWN,2.5591681946442875,-0.5344723468331606
Plxnd1,0.013191477288818455,UP,-2.9507590403147805,1.6437387639970906
Myst1,0.04664146083437354,DOWN,2.240731367615391,-0.9624151557607433
Arpc5,0.02133173664775505,UP,-2.682002876792127,0.46661031924799096
Prpsap1,0.0496275917248881,DOWN,2.2052644596745243,-0.7676933775267605
Pnrc2,0.01861628124888776,DOWN,2.7581823610979814,-0.4610620250546886
Pllp,0.0054265556458502305,DOWN,3.4501560827122852,-2.2838592520383996
Asprv1,3.5764809253657994e-05,UP,-6.657155350504356,3.361896700006334
2610027L16Rik,0.03779134645727355,DOWN,2.3603374751483317,-0.8447141419669485
Rnf125,7.91044150730948e-06,UP,-7.8401077087372215,2.712649696425364
Nudt13,0.040860374782904975,DOWN,2.3160601197061568,-1.1318737133663752
Tmem179b,0.017186743128274715,DOWN,2.8028560273101437,-0.8106495023226963
Fam174a,0.007942590244863226,DOWN,3.2351192375601836,-0.5035217506356273
Rgs10,0.006329874138067184,DOWN,3.363027192859153,-0.5572016424294993
Cdc42ep3,2.0453328262643995e-05,UP,-7.080034211788476,1.8067102895557885
Fam134c,0.0003306507748284602,DOWN,5.125442849948783,-1.5791838453294724
Chd1l,0.011693255479523783,DOWN,3.018200377982745,-1.2814985554322549
Zfp706,0.005193450757259735,DOWN,3.475060126520886,-1.3629732508768233
Rgs19,0.03773122855577738,DOWN,2.3612390914767825,-0.6372192339236818
Ccdc80,0.027856815508230437,UP,-2.532347125195867,1.475486894303828
Dcxr,0.0011374499324211874,UP,-4.359389794985991,1.2889936846202446
Fam32a,0.0350972717596163,DOWN,2.4021741779902257,-0.538390541285846
